C,N,Vb,Vc,Fat,cellulose,Weightgain
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1245
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1433
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.074
-0.33989448,1.263965689,-0.650456143,-0.846847,-0.282389923,-0.797875159,0.0775
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0854
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1298
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.101
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0545
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0933
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.2003
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0331
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0781
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0459
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0262
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0571
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1166
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1508
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1199
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1015
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1745
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1172
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0525
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.093
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1033
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0481
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.13
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0908
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0589
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.095
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.2047
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.161
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1108
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1476
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0589
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0732
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0913
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1434
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1701
-0.33989448,1.263965689,3.710890527,0.064573623,-0.282389923,-0.797875159,0.1488
-0.33989448,1.263965689,3.710890527,0.064573623,-0.282389923,-0.797875159,0.164
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0783
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.028
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0208
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.1342
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.2128
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0229
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0699
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.2037
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.124
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.0802
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1283
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0315
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1147
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1883
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.0943
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1029
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1039
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0458
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0655
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.1064
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.203
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0562
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1354
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1887
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.1027
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0459
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.147
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1498
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0455
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1515
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0874
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1284
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0773
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1379
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0702
3.275410258,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0404
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1239
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1203
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0756
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1995
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0657
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.0801
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.038
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0583
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.049
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.157
-0.33989448,1.263965689,-0.650456143,0.064573623,1.509683342,-0.797875159,0.0822
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0516
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0514
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1087
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1907
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.026
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0586
